"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0011739",71.1621736461982,-0.0944214901480871,0.150562843689679,-0.627123451139754,0.530578315977148,0.62004797021607
"FBgn0039801",4.30075196875098,-2.57954835292699,0.615849669013866,-4.18860069707841,2.80679763018387e-05,8.73938104395541e-05
"FBgn0039800",34.9195976858789,-0.429511802633545,0.326881302322032,-1.31396870846533,0.188856734760894,0.266352629048906
"FBgn0039798",1.18489003663706,-2.76982977390064,1.02697078466671,-2.6970872153871,0.00699489474303437,0.0144221445080021
"FBgn0051010",1.17209365347442,-3.5373832332084,1.19477155242792,-2.96071933251174,0.00306921495643095,0.00679433916917298
"FBgn0000274",1.29634691571183,-2.39348530409649,1.19923589894067,-1.9958419408648,0.0459511299923971,0.0784541278816028
"FBgn0039796",0.939136837966189,-2.33233657088569,1.21952382655862,-1.91249774714719,0.05581238130337,0.0929467805208452
"FBgn0039812",0,NA,NA,NA,NA,NA
"FBgn0010015",3.05006822612422,-1.6992506539485,0.615400057822113,-2.76121302289458,0.00575871014081733,0.0120691036838649
"FBgn0016123",14.0439953646376,-7.1105418033284,0.691539299089931,-10.2821948263619,8.47747166401499e-25,1.12706159560363e-23
"FBgn0024288",1.92859308654924,1.37480563683239,0.909816953094104,1.5110793793817,0.130768227745826,0.194765431036143
"FBgn0039820",0.322916444870763,0.867349477543694,2.29390572718575,0.378110341355566,0.705348626331649,NA
"FBgn0039821",3.28278467202002,-0.772489495261261,0.690662805977448,-1.11847559847675,0.263363922558776,0.35257510628202
"FBgn0039818",1.61609591149679,-0.56322216977397,0.922729221174916,-0.610387269470904,0.541605299203757,0.629483966544083
"FBgn0039816",1.26562035993903,2.14488507988119,1.21630065590957,1.76344974366327,0.0778246663764091,0.124311679325674
"FBgn0002413",289.151623927699,0.0551418134708598,0.0969482415139868,0.568775798402743,0.569508300698437,0.653302126197405
"FBgn0010808",39.5159895110525,-0.787485442199948,0.228770364025271,-3.44225287027544,0.000576890706245432,0.00145319450514155
"FBgn0004573",4.93388137610155,1.42089989411989,0.455456540036926,3.1197266242015,0.00181018954094395,0.00418334303451099
"FBgn0051008",0.125266968512023,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0062411",0,NA,NA,NA,NA,NA
"FBgn0039811",0,NA,NA,NA,NA,NA
"FBgn0039810",0,NA,NA,NA,NA,NA
"FBgn0013973",2.12527403331223,1.64192480055289,0.958251768181236,1.71345867033386,0.0866281905876327,0.136367587975645
"FBgn0004389",1.28138163512246,1.57474008882852,1.00155000511906,1.57230301111258,0.115880295059035,0.175534470980784
"FBgn0039827",5.2785093617998,1.34323623598014,0.611025341681876,2.1983314673706,0.0279254935442488,0.0501768828225347
"FBgn0039828",25.4884427439801,-0.808825081041146,0.225995741292944,-3.57893948095561,0.000344991338873215,0.000900972926420339
"FBgn0039831",133.922309327422,-0.194086377608701,0.111065728184919,-1.74749115483721,0.0805521778797716,0.128057868467761
"FBgn0039835",19.8840965057881,0.546258848451882,0.296537744537635,1.84212249035486,0.0654572347359608,0.106960916180864
"FBgn0039838",1.05584207367969,3.75285581632248,1.45376060941602,2.58148129204713,0.00983773232225793,0.019688897288069
"FBgn0040628",0.18657515393242,0.388289916329321,2.64325817473016,0.146898218282806,0.88321235827102,NA
"FBgn0040629",0.164180557054929,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0039839",0.354683133702198,-0.861527212732659,1.83468799268803,-0.469576961404987,0.638657287804388,NA
"FBgn0039840",2.39295219753467,-3.93867469718759,0.834775176540103,-4.71824607137006,2.37886651898497e-06,8.46830261129865e-06
"FBgn0039836",4.42309178917712,1.09564057635157,0.622525683710135,1.75999256740985,0.0784090667991044,0.125159912508344
"FBgn0051005",66.143940057572,2.70101398976518,0.266890915282898,10.1202919810971,4.49073939999377e-24,5.7175255379291e-23
"FBgn0039833",1.56987825790527,2.53092442532462,1.22499454339291,2.06606995841355,0.038821874372711,0.067540845533295
"FBgn0039832",0.660513574239461,1.70232427024215,1.50013050242574,1.13478411877464,0.256465781929329,0.344599261934607
"FBgn0039830",1428.37471633817,-1.37061523526906,0.152982676784797,-8.95928391419845,3.26793704961699e-19,3.23647211518656e-18
"FBgn0046696",6.29149978139961,0.569002043931805,0.450596183269955,1.26277599557676,0.206669693741718,0.287141751178749
"FBgn0039829",7.66367443511888,-1.08275738371417,0.400089782819054,-2.70628601431661,0.00680404168979811,0.0140613663825472
"FBgn0061476",8.32256667816805,-4.03335711347329,0.586388835369086,-6.87829793166952,6.05718900442165e-12,3.61458515347829e-11
"FBgn0051004",133.221152804389,1.64282652934504,0.24540543921087,6.69433625688063,2.16652722961667e-11,1.24716241013672e-10
"FBgn0046332",0,NA,NA,NA,NA,NA
"FBgn0039844",17.9490700078172,1.95448400660192,0.318482792641818,6.13685904468953,8.41690038705459e-10,4.26703735143113e-09
"FBgn0019990",25.5467957377675,-1.43800218375468,0.249750416074621,-5.75775690930191,8.52389835313873e-09,3.931991820964e-08
"FBgn0039850",0.0560841229851836,0.0775965428252088,3.02573163259783,0.0256455470105873,0.979540056742086,NA
"FBgn0039851",167.407365780789,7.27848507988167,0.354974921883455,20.5042233441813,1.97395543510951e-93,2.20443823162801e-91
"FBgn0039852",58.4389670851415,7.35422770461865,0.53692674335124,13.6968921658047,1.0596354921032e-42,2.97255640679475e-41
"FBgn0028968",59.2850961584796,0.499964149971924,0.174225363652417,2.86964044436929,0.00410938791735811,0.00888561363063639
"FBgn0003268",28.0894144625292,-2.87021531954923,0.294065700565572,-9.76045595943013,1.66405370042578e-22,1.95126936911927e-21
"FBgn0039854",0.147457275277033,-0.751200492000193,2.81638749627061,-0.266724835625394,0.789681030377469,NA
"FBgn0039855",0.491147819800918,0.642686669576743,1.58167002204904,0.406334229401495,0.684497038190508,0.75457481149026
"FBgn0039856",10.5040460840739,-2.80389412538898,0.40728018571571,-6.88443539295122,5.80171769068968e-12,3.46919641208706e-11
"FBgn0039858",578.938238685333,0.812243348473071,0.0726357434131961,11.182419430232,4.97158260512041e-29,8.30438427744188e-28
"FBgn0039857",567.314566162718,-0.158194840873239,0.104375186161719,-1.51563649072809,0.129611294685677,0.193214091213355
"FBgn0043900",49.9722587358151,-1.22092919333553,0.212019750755871,-5.75856347808543,8.48327655391448e-09,3.91479342271551e-08
"FBgn0039849",24.6942773344914,-0.876416995914331,0.244455990164103,-3.58517291937086,0.000336854938535558,0.000881490963907153
"FBgn0039848",0.426166044403776,1.5147326855994,1.53959889401246,0.983848904731119,0.325189809527705,NA
"FBgn0039846",9.39514897005966,-0.619877446379275,0.325740646622019,-1.90297849779418,0.0570433510089408,0.0947034311101288
"FBgn0051002",24.6965232533644,6.7644558315517,0.658852602837808,10.2670245247812,9.92176602223062e-25,1.31460597035792e-23
"FBgn0051204",0,NA,NA,NA,NA,NA
"FBgn0039860",5.23575039560855,-1.94127449146289,0.615939484772229,-3.15172925174746,0.00162306695070047,0.00378597236202779
"FBgn0039861",16.7081950578501,-0.653621954594924,0.285267899802036,-2.29125658739911,0.0219485778556118,0.0404986662368062
"FBgn0039862",21.8337067388286,1.9109299829074,0.288870083420233,6.61518825446342,3.7107920687815e-11,2.09296526207464e-10
"FBgn0039863",74.2907545326783,-0.523701030914025,0.174553328426263,-3.00023514667756,0.00269771252941087,0.00605191833171453
"FBgn0003870",382.358241081773,1.58139579022403,0.117238835490191,13.4886685253398,1.82364192697406e-41,4.84898531421721e-40
"FBgn0039868",58.2364175768115,-0.0107283826464233,0.177199757175209,-0.0605440030925969,0.951722370705753,0.965138503752976
"FBgn0000557",26.2361118584539,-1.29363045566998,0.363029383251375,-3.56343181944098,0.000366037799684416,0.000951276427105376
"FBgn0039869",33.0057061130098,-1.54335479782394,0.314530006279901,-4.90686028998616,9.2545905590868e-07,3.45382969114742e-06
"FBgn0039870",12.1214458962386,-0.9594240432268,0.364173242693785,-2.6345264581493,0.00842547369996411,0.0170545666504021
"FBgn0022349",186.421689170793,0.871180196392303,0.121676600746533,7.15980057831394,8.07945071707365e-13,5.1405121599786e-12
"FBgn0039875",44.8443816050436,0.682718677370513,0.17389592421283,3.92601885559397,8.63633884868274e-05,0.000249309968832235
"FBgn0005632",179.329540913138,-1.08232937887377,0.11014966054189,-9.82598923636405,8.70154678059636e-23,1.04010537766843e-21
"FBgn0027620",113.202193986314,-1.47037457934048,0.170488662748496,-8.62447130287821,6.43894235766962e-18,5.92180690870855e-17
"FBgn0039879",1.28723413258729,1.28178699346753,0.994468819177505,1.28891622215733,0.197427213728182,0.276522827253097
"FBgn0039881",4.56154793790751,-2.28797161106164,0.716248329870938,-3.1943831708116,0.00140129990218874,0.00330749650826594
"FBgn0039882",16.3680386766551,-1.2065847628735,0.266384460464335,-4.52948629499747,5.91272692644599e-06,2.00964162143495e-05
"FBgn0039877",41.7306249246971,-0.491060567259976,0.215234115198754,-2.281518275142,0.022517796551368,0.0414316149947185
"FBgn0039876",16.6123274914972,-0.346075454730172,0.312264365866789,-1.10827712848224,0.267742149921863,0.357253578741895
"FBgn0003065",15.3057015856194,4.97871409502093,0.902324350822803,5.51765458893023,3.43553837663729e-08,1.48325195156292e-07
"FBgn0039873",9.93641028994898,-4.43320225846455,0.590790082590701,-7.50385354985024,6.19685355447428e-14,4.31735291813534e-13
"FBgn0017448",8.53296716211497,-4.92323311561481,0.709911702106186,-6.93499360696326,4.0623953178423e-12,2.45671209370907e-11
"FBgn0039872",11.431565029447,-4.77286647733133,0.593852498805216,-8.03712451649855,9.19711982664138e-16,7.22824578332419e-15
"FBgn0000150",231.423056218503,-1.8995451308809,0.168369780283044,-11.281983784071,1.61072170009918e-29,2.74525038595392e-28
"FBgn0039867",10.683394408269,-0.843003342410216,0.33866053303525,-2.48922818036925,0.0128020771473181,0.0249529848120765
"FBgn0039864",1.26377986605379,1.89271589791724,1.10518595868205,1.71257685916887,0.0867904135521726,0.136586282285972
"FBgn0039859",2.2021124571203,0.444637882507106,0.736242892198615,0.60392825142162,0.545891344983925,0.633022340909959
"FBgn0039883",85.4808214848336,3.3264382430186,0.191743163518777,17.3484059716833,2.02793677194057e-67,1.22575188596779e-65
"FBgn0039886",31.8431403357034,1.58434723772336,0.213740192470351,7.41249092841131,1.23948936847207e-13,8.42565352736432e-13
"FBgn0039887",0.487762829593748,1.71211349653607,1.9006158138602,0.900820399393984,0.367683819528321,0.463647754359511
"FBgn0002780",332.405719462648,-0.0808443961989637,0.11716539808326,-0.69000231742066,0.490192730008948,0.58272505596968
"FBgn0002645",170.95464306236,-0.287816595063294,0.543518596146428,-0.529543233854236,0.596428661273081,0.676637237044131
"FBgn0040206",45.86653373567,0.0656672983961554,0.192445705164861,0.341225065739454,0.732934154713361,0.79374353077888
"FBgn0011224",155.692845308048,0.843970363334771,0.114742976923308,7.35531172333856,1.90482067138177e-13,1.27415443198075e-12
"FBgn0051616",0.111530071819232,-0.261996875286255,3.02338375214738,-0.0866568377567584,0.930944285778381,NA
"FBgn0051615",0.11381027535014,-0.261996875286255,3.02338375214738,-0.0866568377567584,0.930944285778381,NA
"FBgn0051754",0,NA,NA,NA,NA,NA
"FBgn0032956",76.1651020671653,-0.0623685500362175,0.156148463196159,-0.39941827642497,0.689585029453624,0.75861469700471
"FBgn0051619",21.1744598680632,1.96429647154329,0.252115311778178,7.7912620922904,6.63431354946745e-15,4.91123489148077e-14
"FBgn0032961",52.4722290108195,-0.495251393598767,0.204267616953586,-2.42452230551698,0.0153285416407603,0.0293169922165316
"FBgn0003866",95.6970411904665,4.08612246158097,0.181072660344742,22.5662032788465,9.3105801183563e-113,1.45567816623795e-110
"FBgn0051612",6.57006473540109,-0.376472412340827,0.44987567317481,-0.83683656349771,0.402684441948521,0.499616735402429
"FBgn0032964",0.76546891518209,0.0612571245719152,1.52227137857139,0.0402406071835913,0.967901303982251,0.977487786624397
"FBgn0000559",2122.80515297963,-0.144648477377157,0.066987643123748,-2.15933074567117,0.0308245164916975,0.0548896401490729
"FBgn0032966",0,NA,NA,NA,NA,NA
"FBgn0032967",0,NA,NA,NA,NA,NA
"FBgn0032968",0.185103719218802,-0.32442972578981,2.66711220145019,-0.121640823964364,0.903183480691112,NA
"FBgn0051700",0,NA,NA,NA,NA,NA
"FBgn0051702",0.340421959747349,-1.25785065884881,1.8143271284603,-0.693287687274051,0.488129028452799,NA
"FBgn0032971",0.438360784037471,-2.11141835206046,2.51442699307318,-0.839721478443024,0.401064568377541,NA
"FBgn0032973",0.609399440971349,-2.57297411192006,1.55470543993811,-1.65495922624577,0.0979327690157908,0.151584906672652
"FBgn0025674",37.2537995375882,-0.179225543322157,0.177416843867822,-1.01019463211555,0.312402050533969,0.406257784691286
"FBgn0032972",0,NA,NA,NA,NA,NA
"FBgn0040519",0,NA,NA,NA,NA,NA
"FBgn0051703",0.0551067054964756,0.0775965428252088,3.02573163259783,0.0256455470105873,0.979540056742086,NA
"FBgn0051601",0.331437988881973,-1.71125355387276,2.31086277180598,-0.740525822109025,0.458980998824136,NA
"FBgn0032969",1.40298975748549,0.309157972252824,1.25824849408655,0.245705020674205,0.805910585389767,0.853591141204987
"FBgn0032965",0.0916814462793665,-0.261996875286255,3.02338375214738,-0.0866568377567584,0.930944285778381,NA
"FBgn0032981",4.70210803285311,0.483738969327377,0.778512328533762,0.621363274026043,0.534360630534023,0.623190777037748
"FBgn0042701",0.922166368468912,-3.1338095127908,1.2739305618602,-2.4599531611949,0.0138955149314629,0.0268477192430934
"FBgn0032986",90.5095072349684,0.850870164475997,0.145959110425463,5.82951048410584,5.5590204539593e-09,2.61997885221571e-08
"FBgn0032988",103.826988744612,0.208812024979929,0.171802215972942,1.21542102235059,0.224205554087509,0.307813409112531
"FBgn0039972",349.170121882601,-3.24286423929705,0.80621561717814,-4.02232872968586,5.76255547449399e-05,0.000170592591501935
"FBgn0032987",840.286171896066,0.622106040213562,0.134668516922979,4.61953583827884,3.84599448324469e-06,1.3390181505501e-05
"FBgn0032979",102.992406056214,0.171526366776055,0.137455249560381,1.24787061479749,0.21207844341109,0.293604702176912
"FBgn0033047",5.99406498681889,-5.87932043314349,0.734677075868951,-8.0025913782455,1.21827700479898e-15,9.5173325504816e-15
"FBgn0033050",26.7842594038053,-0.394145831796485,0.220117212101286,-1.79061795319814,0.0733546240356546,0.117958903105058
"FBgn0033055",30.1190645083297,0.0548297526563487,0.219654990843474,0.249617604616234,0.80288308296848,0.850768753920875
"FBgn0033058",2.41233305998891,1.45250547787042,0.696077778924755,2.08669996636602,0.0369152643210504,0.0645109373217045
"FBgn0033060",6.06642197825628,-0.295961450389671,0.460227520810824,-0.643076385063303,0.52017453677584,0.609834694884373
"FBgn0033063",6.45932709748258,2.79788109607304,0.459737706783062,6.0858203597237,1.15896332248725e-09,5.80769398268609e-09
"FBgn0011958",0.286807417702648,1.96544691159165,2.3798544595388,0.825868533142376,0.408878672355896,NA
"FBgn0011957",0.0538887324013787,0.663646691140922,3.02618800583873,0.219301209924989,0.826415419457845,NA
"FBgn0011932",0,NA,NA,NA,NA,NA
"FBgn0011931",0.154603863705477,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0011887",0,NA,NA,NA,NA,NA
"FBgn0011880",0.0862067459683099,0.366132775673361,3.02573162605189,0.121006361741047,0.903685996284667,NA
"FBgn0011956",0,NA,NA,NA,NA,NA
"FBgn0050316",0.0569051376750701,0.0775965428252086,3.02573163259783,0.0256455470105872,0.979540056742086,NA
"FBgn0033065",6.31396020526432,-4.77409859622956,0.774752585362738,-6.1620944368896,7.17890142467548e-10,3.6552235391118e-09
"FBgn0040502",0.153944946830065,0.670775076145396,3.02580446623094,0.22168487211632,0.82455920741985,NA
"FBgn0011934",0,NA,NA,NA,NA,NA
"FBgn0033069",0.449701456371134,0.102466943486902,1.77414665178662,0.0577556220528413,0.953943287607199,NA
"FBgn0050431",4.18984605648216,-0.89480866796488,0.499089568104385,-1.79288192971754,0.0729918053354468,0.117456005127412
"FBgn0033074",1.918239687464,3.04691211953909,0.878363721899099,3.46885013983888,0.00052269092664841,0.00132549174002579
"FBgn0021847",15.225518747827,-0.706532407867365,0.262680223974499,-2.6897053656234,0.00715151287946716,0.0147172060415289
"FBgn0033072",0.221383410006253,0.668139167328711,2.53565800933014,0.263497350537905,0.792167265385638,NA
"FBgn0050432",0.467690622689903,-1.23438729703914,1.6905201510381,-0.730181948012358,0.465278975388535,0.559747744475835
"FBgn0011935",0,NA,NA,NA,NA,NA
"FBgn0033067",0.354656232010207,2.09901042813347,2.23562771180223,0.938890861413314,0.347786781659188,NA
"FBgn0011955",0,NA,NA,NA,NA,NA
"FBgn0011890",0,NA,NA,NA,NA,NA
"FBgn0000546",116.057571413056,1.22512120469511,0.124661743289121,9.82756355214567,8.5666204058547e-23,1.0250223559087e-21
"FBgn0011888",0.235399516487701,1.60066189894236,2.47920647146209,0.645634769579473,0.518515914267252,NA
"FBgn0011889",0.107777464802757,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0011933",0,NA,NA,NA,NA,NA
"FBgn0011938",0,NA,NA,NA,NA,NA
"FBgn0011891",0.1985183806598,1.54651239059846,3.02350387362831,0.511496745245638,0.609003266894238,NA
"FBgn0033062",159.229713586263,0.179986633712843,0.129605425186772,1.38872762041765,0.164915591944305,0.237908180096028
"FBgn0033061",0.489418994092891,-1.06037646780234,1.70155450175045,-0.62318101871641,0.533165573630251,0.622325132185389
"FBgn0033056",1.35245511879143,-1.1233287223189,1.11176557117867,-1.01040070986186,0.312303347916827,0.406257784691286
"FBgn0033054",7.16396983225775,-0.280833903066593,0.477294039822769,-0.588387617768858,0.556272146987125,0.642202145866992
"FBgn0033052",46.5429604926568,-1.38275467800792,0.198416585181605,-6.96894706025873,3.19321822841461e-12,1.94714908717575e-11
"FBgn0033051",6.80033873961819,-1.0222562805269,0.505500758849855,-2.0222645814673,0.0431490255943752,0.0742736887778173
"FBgn0000043",329.158746921177,1.41393259117069,0.104773794982089,13.4950976187547,1.67133643260833e-41,4.45411159290121e-40
"FBgn0033048",1.6696580725037,-1.5370171078769,0.979187417687356,-1.56968633390636,0.116488102112667,0.176204783974862
"FBgn0027507",104.906366689002,0.187323470113103,0.155763007333065,1.20261847354136,0.229123995538103,0.313245653687745
"FBgn0033031",6.44760546777315,2.15964326702798,0.523898075664187,4.12225844557652,3.75175936961286e-05,0.000114595286189321
"FBgn0033032",48.9494603365914,1.87008959043086,0.21313279411293,8.77429303272767,1.71980861526466e-18,1.63159189503183e-17
"FBgn0022288",30.5348282848959,-0.953973706246886,0.209852248969407,-4.5459303435245,5.46931236116392e-06,1.86217063725343e-05
"FBgn0033042",0.443375117488554,-2.10336571623695,1.7027142429543,-1.23530165143124,0.216718259360101,NA
"FBgn0033043",0.950647426593837,-0.935152378566119,1.40667333963619,-0.664797115446845,0.506180267884599,0.597240262989555
"FBgn0033041",0.112168245970367,-0.261996875286255,3.02338375214738,-0.0866568377567584,0.930944285778381,NA
"FBgn0025693",26.9641010857711,1.10470652072729,0.368482273121408,2.9979909518288,0.00271765741756865,0.00609083541254012
"FBgn0033038",16.9378735196331,0.412923882798936,0.281815937350665,1.46522544708013,0.142859419028558,0.210237142009145
"FBgn0033033",24.8786080101929,2.62757064894781,0.326115626936473,8.05717491563097,7.80778878931711e-16,6.14869921716135e-15
"FBgn0033029",202.463262934258,0.596736109654271,0.0928878146683598,6.4242668619648,1.32506569703802e-10,7.19006032552882e-10
"FBgn0050438",33.2722605158845,3.58767652851347,0.239718805362729,14.9661872504529,1.22124842294312e-50,4.61947064755838e-49
"FBgn0039970",81.8256602611667,-0.475579641542086,0.1894183082936,-2.51073745630193,0.0120479263387586,0.0236362697420585
"FBgn0033028",65.9448908068611,0.0869755965738575,0.151791220573015,0.572994908701062,0.566648141234302,0.651359288708305
"FBgn0039969",95.330304008242,0.890100628985232,0.20357964477933,4.37224767707034,1.22973903140957e-05,4.01333701149697e-05
"FBgn0033027",50.2758933143917,-6.86197221665389,0.610067951425952,-11.2478818148289,2.37220539199873e-29,4.0197226049967e-28
"FBgn0050440",98.1643798782792,2.02112898470091,0.203559938155184,9.92891333637614,3.11633066785965e-23,3.81840056544642e-22
"FBgn0042085",86.483830278866,-1.610651399631,0.213069246460624,-7.55928613061788,4.05287478627959e-14,2.85944703633661e-13
"FBgn0029131",28.7700719944894,-1.28047173977161,0.20411131103913,-6.27339922149699,3.53249605753001e-10,1.84179852248096e-09
"FBgn0050443",12.1323835347871,-0.467543246623796,0.339695707797614,-1.3763590056968,0.168710513134395,0.242438661398764
"FBgn0013732",35.1370356469515,-1.63166904922256,0.337738156381561,-4.83116585553685,1.35735870808194e-06,4.95528898224436e-06
"FBgn0033085",4.28660037204822,0.277197330726269,0.519101867430018,0.533994092717532,0.593345621097146,0.673595774323278
"FBgn0033086",12.3992984969685,1.03667225618154,0.386550495298082,2.68185468338911,0.00732152558104458,0.0150301486280337
"FBgn0033088",18.6640642271706,0.130333666157277,0.331899464430819,0.392690197258343,0.694548311710245,0.762572425385237
"FBgn0033092",25.1707950016777,-0.254572547473727,0.232862084601519,-1.0932331380154,0.274291450870157,0.364273213190633
"FBgn0033090",1.44056108184802,0.834491280082051,0.944364304611278,0.883653983962838,0.376883027812186,0.472908548328057
"FBgn0033093",12.5827086638993,-2.38545364751439,0.416353752673612,-5.72939149028013,1.00791538142733e-08,4.60772544351536e-08
"FBgn0014009",104.847331142829,1.18177786820291,0.136424744722678,8.66248912985111,4.61573018943763e-18,4.29897158072643e-17
"FBgn0028579",44.7582235606041,0.596411855621774,0.163128449390146,3.656087321687,0.000256094150734212,0.000684669405268893
"FBgn0042083",101.468117169746,-0.0739754734804766,0.144026579973219,-0.513623759546552,0.607515064772165,0.686822372687852
"FBgn0027066",80.6167232604382,0.68530978575269,0.148443678525303,4.61663165828832,3.9001862325943e-06,1.35547076951395e-05
"FBgn0000473",9.16092036034676,-2.68277956782234,0.492095748116596,-5.45174303596438,4.98784948422116e-08,2.12295909444564e-07
"FBgn0033101",13.997265365777,-1.42956385859745,0.371383364119249,-3.84929427840074,0.000118458624052092,0.000334951971457639
"FBgn0033100",15.6540190853625,1.13772680214448,0.322729275663916,3.52532877534571,0.0004229575034511,0.00108739304658356
"FBgn0010482",150.724445332813,-0.729028803409335,0.193697871100537,-3.76374195166523,0.000167389616080909,0.000462164030648632
"FBgn0033097",0.724908745026894,-2.82913862090713,1.75838942731114,-1.60893746115918,0.107630017130131,0.164782553971525
"FBgn0033096",0,NA,NA,NA,NA,NA
"FBgn0033095",0,NA,NA,NA,NA,NA
"FBgn0050446",2.07515476004829,1.63349592250122,0.844751324673718,1.93370033853708,0.0531499822036674,0.089173943528431
"FBgn0033089",3.822227351801,-0.486236053192784,0.645278145923137,-0.753529398546688,0.451131852020178,0.546430843201832
"FBgn0033087",13.7589722763632,-0.82375628224893,0.372593904569605,-2.21086891692572,0.0270449156985078,0.0488642036179819
"FBgn0033081",58.6493193982481,-0.751881622518994,0.230462596000571,-3.26248873165141,0.00110438563318245,0.00265152046164975
"FBgn0033079",33.8439029622345,0.49485675840887,0.195300554617726,2.53382157248598,0.0112826165023652,0.0222614775545573
"FBgn0026761",38.4084188230397,0.184260722190784,0.206917068815797,0.890505182802576,0.373194686725249,0.469038328847709
"FBgn0033076",1.91235035840783,1.99842423995971,0.732644317402607,2.72768680857935,0.00637801322393428,0.013253337420495
"FBgn0014028",48.4207555129385,-1.75786215373663,0.202968962445353,-8.660743655375,4.68696466271874e-18,4.36185298690793e-17
"FBgn0033108",2.24857656652286,1.04508523886026,0.827104132119853,1.26354735549649,0.206392539261947,0.286816652688503
"FBgn0033113",5.49882052828273,1.88517788579539,0.45847309585226,4.11186153091712,3.92481681121394e-05,0.00011925991689115
"FBgn0028988",3.86113395928334,-0.692855553866729,0.68246293940753,-1.01522810083757,0.30999710832996,0.40366752829285
"FBgn0033115",14.0204346660101,4.47785387580404,0.467631901992406,9.57559537047316,1.0127211923325e-21,1.14846892662388e-20
"FBgn0050158",2.9994801727396,1.50111145210566,0.631521760545574,2.3769750242792,0.0174552699737013,0.0329545154905203
"FBgn0033117",20.0571337155138,-0.683428077000475,0.285730783100289,-2.39186016146044,0.0167632278935393,0.0318273332706673
"FBgn0053348",4.40029438511306,2.88692835335989,0.607906313641776,4.74896918912588,2.04456085137771e-06,7.32493753231134e-06
"FBgn0053349",11.1022066119088,3.26215057333824,0.401061651595269,8.13378831000835,4.16078867408581e-16,3.33488776434246e-15
"FBgn0033122",8.54656503056917,-1.32243494916037,0.363673789978064,-3.63632185107464,0.000276558751754859,0.000735691452603783
"FBgn0029508",2.21625691015693,2.26553997679708,0.800622320142234,2.82972372840491,0.0046588214270482,0.00995251230708093
"FBgn0042086",0.0568490245570202,-0.351014284579509,3.0227034760723,-0.116125940687909,0.907552730196507,NA
"FBgn0050160",0.164645798881633,-0.698779856676824,2.35889750388746,-0.296231546951588,0.767053258430674,NA
"FBgn0033124",5.3921706286762,-3.98089624627459,0.689360338406471,-5.77476832432347,7.70590384832183e-09,3.57717452594702e-08
"FBgn0029506",227.143512841946,1.35214745186859,0.158656697770093,8.52247318186317,1.56181822737706e-17,1.39163225943947e-16
"FBgn0029507",24.3110140977877,-0.0596172738668595,0.309201265966933,-0.192810574951641,0.847107321278151,0.88712873531371
"FBgn0022960",31.6714526020533,0.434799066451989,0.198962161812181,2.18533545520296,0.0288642595847408,0.0516736347924688
"FBgn0050156",2.85861702905793,1.83042877940831,0.640845768898819,2.85627036682099,0.0042864994905558,0.0092311281958232
"FBgn0033121",13.7005233147684,-0.900972919590999,0.29467232689381,-3.05754167379172,0.00223160608928331,0.00508211555698894
"FBgn0050157",1.02015493036388,-0.00716959456159897,1.14186448962251,-0.00627884887108554,0.994990236343608,0.996848640803818
"FBgn0011895",0.362624286209045,0.941454765224712,1.64526840448495,0.572219561658349,0.567173236567841,NA
"FBgn0011894",0.14309920287384,0.654669008521501,3.02573161950595,0.216367176884114,0.828701549337054,NA
"FBgn0011893",0.270386121406101,1.54074800657028,2.77228029519104,0.555769201708409,0.578368642231793,NA
"FBgn0011892",0.136171901926955,0.441707035279039,2.90891220723317,0.151846121096646,0.879308304505593,NA
"FBgn0066292",2.65856388195709,2.00993006656803,0.867846834658747,2.31599630983083,0.0205584701757275,0.0381860638809726
"FBgn0066293",1.07599709629289,2.70182203645583,0.967657520556531,2.79212632471654,0.00523629090190181,0.0110711769051029
"FBgn0033112",0.127931001667148,0.366132775673361,3.02573162605189,0.121006361741047,0.903685996284667,NA
"FBgn0033110",0.958099132396779,0.946644266638014,1.34290224863942,0.704924180145738,0.480857421494155,0.574656963355123
"FBgn0040674",0.415482542281017,0.902211237933081,2.26347734347515,0.398595214806923,0.690191488074532,NA
"FBgn0022224",10.8077622191694,0.998482080048441,0.385756417436494,2.58837451540989,0.00964300741131481,0.0193288726333466
"FBgn0034511",4.46913447973497,-5.43270918740307,0.871857030657743,-6.2311927258355,4.62897206908026e-10,2.38800380475298e-09
"FBgn0050154",4.04707070864312,1.86150260940755,0.628874093647241,2.96005611967812,0.00307583007022552,0.00680769788664864
"FBgn0034512",20.0062951537451,-7.02928674762123,0.71699965930234,-9.80375186574135,1.08479771905945e-22,1.28718713039309e-21
"FBgn0034513",0.231013246074432,-0.145314292487846,2.51802234495665,-0.0577096914087741,0.953979873935922,NA
"FBgn0034520",1.09268613693373,0.861268058053613,1.11208496099888,0.774462463083772,0.438657357775775,0.534521061756078
"FBgn0034527",19.2587282940211,-0.641880993754609,0.255207800607343,-2.51513077667321,0.0118988237545408,0.023391731659319
"FBgn0034529",27.0391577201798,-1.08024494244033,0.229006903542757,-4.71708461941035,2.39248200954524e-06,8.5116031686673e-06
